id,antiguedad,habitaciones,garages,banos,metroscubiertos,metrostotales,gimnasio,usosmultiples,piscina,escuelascercanas,centroscomercialescercanos,anio,ciudad,provincia,tipodepropiedad,titulo_features_enc,descripcion_features_enc
249346,2,3,3,2,170,232,0,0,1,1,1,2012,195,26,2,73,18
224687,1,4,3,4,398,330,0,0,0,0,0,2013,394,24,2,28,104
45021,0,3,1,3,105,90,0,0,0,1,1,2012,490,14,2,76,102
294962,0,2,1,1,50,80,0,0,1,1,0,2013,5,13,2,59,102
82723,10,3,1,2,90,45,0,0,0,1,1,2015,228,9,3,48,62
236507,20,3,3,2,300,230,0,0,0,1,1,2014,303,11,2,36,2
18335,2,3,3,3,234,234,0,0,0,0,0,2012,5,13,0,48,99
282529,5,2,2,1,90,90,0,0,0,1,1,2016,492,15,2,26,7
182309,10,3,1,3,374,395,0,0,0,0,0,2015,564,15,2,48,60
39289,0,2,1,1,80,80,0,0,0,1,1,2012,145,11,3,82,24
48467,20,4,1,2,90,90,0,0,0,1,1,2014,137,9,2,14,74
228033,0,2,1,2,70,176,0,0,1,0,0,2016,148,17,0,80,7
101352,1,3,1,1,78,90,0,0,0,1,1,2012,490,14,2,10,102
244503,10,4,2,3,173,300,0,0,0,0,0,2016,141,9,2,48,24
89708,0,3,2,2,203,200,0,0,0,0,0,2013,352,22,2,48,88
257578,8,3,1,3,391,176,0,0,0,0,0,2015,148,17,2,48,106
263424,3,3,3,4,270,176,0,0,0,1,1,2016,242,15,2,29,106
82595,8,3,2,3,132,246,0,0,0,0,0,2015,299,31,2,73,15
75374,8,2,1,2,90,176,0,0,0,0,0,2016,409,26,19,79,18
89852,20,3,2,2,114,140,0,0,0,1,1,2016,145,11,2,48,69
131456,8,2,1,2,108,176,0,0,0,0,0,2016,352,22,0,31,106
201164,10,3,1,1,60,60,0,0,0,1,1,2016,500,15,2,9,20
176395,10,2,1,1,64,64,0,0,0,1,1,2015,284,9,0,79,52
111852,12,3,1,3,400,176,0,0,0,1,1,2014,352,22,2,6,79
268601,8,2,0,2,173,320,0,0,0,0,1,2016,492,15,19,26,86
114126,23,2,1,1,54,176,0,0,0,1,1,2012,5,13,0,26,99
286414,8,4,2,2,200,370,0,0,0,0,0,2016,373,20,2,48,18
174184,10,3,2,3,314,214,0,1,0,1,0,2015,496,9,2,81,4
85830,1,4,3,4,173,360,0,1,0,1,1,2016,544,30,2,24,13
119440,5,3,2,2,180,150,0,0,0,0,0,2016,287,14,2,81,18
47272,8,3,3,4,350,400,0,0,0,0,0,2016,406,19,2,82,106
143938,15,3,1,2,120,130,0,0,0,1,0,2013,394,24,2,77,20
235567,5,2,2,1,71,90,0,0,0,1,1,2014,248,19,2,48,20
122406,20,2,0,1,120,200,0,0,0,0,0,2016,150,25,2,48,73
255058,8,2,2,4,183,176,0,0,0,0,0,2014,372,21,0,79,99
243412,21,2,3,4,350,150,0,0,0,0,0,2016,61,9,8,15,45
116657,8,2,2,1,80,176,0,0,0,0,0,2016,284,9,0,48,106
54046,5,3,2,2,115,115,0,0,0,0,0,2015,303,11,0,80,102
291504,0,2,0,2,173,200,0,0,0,0,0,2012,326,14,19,48,69
209885,8,2,0,2,173,375,0,0,0,1,1,2016,45,11,19,24,99
57045,0,3,2,4,150,160,0,0,0,1,1,2013,508,11,3,79,18
159390,10,8,1,2,417,431,0,0,0,1,0,2015,252,9,20,79,58
63912,28,3,2,3,400,250,0,1,0,1,1,2014,550,9,2,73,7
132438,3,2,1,1,90,107,0,0,0,0,0,2012,130,22,3,48,73
51410,16,3,2,1,100,90,0,0,0,1,0,2014,394,24,2,26,20
127076,0,3,1,2,110,100,0,0,0,0,0,2013,352,22,3,73,20
176407,8,2,1,2,173,243,0,0,0,1,0,2016,293,19,19,48,41
90518,10,3,1,3,253,176,0,0,0,1,1,2016,564,15,2,48,20
198477,0,3,1,2,173,176,0,0,0,0,0,2015,188,19,2,79,20
30520,0,2,1,1,57,60,0,0,0,1,1,2014,205,11,2,19,72
86819,20,3,2,1,110,130,0,0,0,1,1,2014,303,11,2,80,35
4562,0,3,2,2,200,288,0,0,0,1,1,2015,189,12,2,42,79
21402,8,4,1,3,274,176,0,0,0,0,0,2016,299,31,2,18,29
41911,5,4,1,2,60,60,0,0,0,1,1,2012,144,11,2,37,79
174729,8,3,2,2,128,105,0,0,0,0,0,2014,188,19,2,79,20
197861,10,3,2,2,280,200,0,0,0,1,1,2015,137,9,2,53,87
48579,0,3,2,3,195,195,0,0,0,0,0,2014,211,11,0,21,99
240865,10,3,1,2,150,176,0,0,0,1,1,2014,284,9,2,53,20
242524,0,2,0,1,154,176,0,0,0,0,0,2012,150,25,20,48,72
291153,8,2,0,2,403,427,0,0,0,1,1,2015,137,9,19,21,69
195395,20,3,0,2,100,100,0,0,0,1,1,2014,61,9,0,48,99
7588,0,2,2,2,95,176,0,0,1,1,0,2013,211,11,0,79,34
202277,10,1,1,1,103,115,0,0,0,1,0,2012,294,16,2,48,73
5181,0,3,3,4,284,338,0,0,1,1,0,2012,293,19,2,79,79
259975,0,2,0,2,173,264,0,0,0,0,0,2012,142,9,19,79,58
56597,10,4,2,2,310,250,0,0,0,1,0,2013,564,15,2,48,60
272604,0,2,1,2,95,176,0,0,0,0,0,2016,293,19,0,51,57
282062,8,3,3,2,85,165,0,0,0,1,1,2014,146,17,2,63,18
27286,20,2,0,1,63,176,0,0,0,1,0,2014,228,9,0,48,55
79022,10,2,0,2,173,268,0,0,0,0,0,2016,564,15,20,79,100
99116,8,2,1,2,173,350,0,0,0,0,0,2015,293,19,19,48,29
121911,40,2,1,2,130,176,0,0,0,0,0,2014,142,9,0,79,72
174319,0,3,2,2,104,104,0,0,0,1,1,2015,5,13,0,62,18
132147,10,3,1,3,210,120,0,0,0,0,0,2014,533,30,2,10,7
250366,1,2,0,2,275,144,0,0,0,0,0,2015,293,19,2,79,87
17214,25,2,0,2,430,180,0,0,0,0,0,2014,142,9,2,48,83
278669,15,1,0,1,32,176,0,0,0,1,1,2013,532,9,0,77,85
44131,20,3,0,3,252,147,0,0,0,0,0,2016,21,9,2,48,73
297611,5,3,2,2,170,190,0,0,0,1,0,2014,142,9,2,48,73
283624,18,3,2,2,115,90,0,0,0,0,0,2012,475,11,2,79,73
27689,6,2,1,1,205,61,0,0,0,1,1,2013,487,1,2,18,95
68095,8,3,2,3,238,250,0,0,0,0,0,2015,352,22,2,79,78
166423,1,3,2,3,183,120,1,1,0,1,1,2016,352,22,3,48,76
20467,30,1,1,1,63,176,0,0,0,0,0,2014,142,9,0,79,87
64311,5,2,2,2,199,199,0,0,0,0,0,2016,58,18,0,44,95
100504,5,2,2,2,15,22,0,0,0,1,0,2014,193,9,2,79,30
35767,0,3,1,2,195,100,0,0,0,1,0,2012,394,24,2,48,20
94537,5,3,2,2,120,120,0,1,1,1,1,2015,352,22,0,36,99
179895,8,2,1,1,80,98,0,0,0,0,0,2014,353,6,2,26,20
102324,0,2,0,2,173,180,0,0,0,1,1,2014,56,9,19,48,39
16245,50,1,0,1,90,120,0,0,0,1,1,2016,299,31,2,10,84
224196,1,3,1,2,128,328,0,0,0,1,1,2012,299,31,2,79,64
220727,0,3,2,2,170,290,0,0,0,1,1,2015,508,11,3,29,32
214773,5,2,1,2,90,70,0,0,0,1,1,2015,145,11,2,51,73
54089,0,2,0,2,308,176,0,0,0,0,0,2012,21,9,2,48,24
103598,10,2,1,1,52,52,0,0,0,0,0,2016,162,11,0,79,76
288294,8,2,1,2,101,176,0,0,0,0,0,2015,430,23,0,64,102
63678,2,3,2,2,150,130,0,0,0,0,0,2016,344,21,3,26,62
114925,15,3,1,3,205,176,0,0,0,0,0,2015,5,13,0,79,99
38203,5,2,1,1,55,176,0,0,0,0,0,2016,487,1,2,79,88
271526,40,3,2,1,150,275,0,0,0,1,1,2013,45,11,2,82,18
142922,1,3,1,1,119,119,0,0,0,0,0,2012,195,26,2,79,20
254573,20,3,3,2,227,214,0,0,0,1,1,2016,303,11,2,48,79
124806,6,3,1,2,230,90,0,0,0,1,0,2013,400,12,2,82,106
189745,10,3,2,3,300,300,0,0,0,1,0,2015,61,9,2,48,95
227415,10,2,1,1,73,176,0,0,0,1,1,2016,98,11,3,22,52
214812,20,2,1,1,66,60,0,0,0,1,1,2014,193,9,2,6,54
87488,4,3,1,3,380,380,0,0,0,0,0,2014,544,30,2,8,18
62837,8,4,1,3,365,176,0,0,0,0,0,2015,406,19,0,60,99
251692,5,2,2,2,106,106,1,0,0,1,1,2016,21,9,0,48,55
294947,5,2,1,1,60,176,0,1,0,1,1,2016,21,9,0,73,7
202313,8,3,3,3,190,190,1,1,1,1,1,2016,211,11,0,9,10
83778,12,4,3,3,352,378,0,0,0,0,0,2013,211,11,2,72,79
281427,8,2,1,1,60,225,0,0,0,1,0,2016,291,6,2,2,105
129710,10,3,2,3,331,250,0,1,1,1,1,2013,478,22,2,73,18
125482,8,3,2,2,120,120,0,0,0,1,1,2016,45,11,0,63,87
242674,5,3,1,2,150,203,0,0,1,1,1,2014,299,31,2,48,75
44172,10,3,1,2,80,176,0,0,0,1,1,2016,141,9,0,79,30
208013,0,2,1,2,173,320,0,0,0,0,0,2016,564,15,19,73,87
118213,0,3,2,2,116,126,0,0,1,1,1,2016,274,25,2,29,20
162234,1,3,1,1,85,85,1,0,0,1,1,2014,61,9,0,48,27
293520,8,1,1,1,50,176,0,0,0,0,0,2015,141,9,0,48,99
22113,3,2,1,1,83,83,0,0,0,1,1,2015,61,9,0,48,99
18848,5,4,1,3,300,176,0,0,0,0,0,2015,175,15,2,74,20
59819,0,3,3,3,169,147,1,1,1,1,1,2013,496,9,3,49,87
60375,0,3,2,2,215,160,0,0,0,0,0,2013,394,24,2,22,20
218761,20,2,1,2,120,120,0,0,0,0,1,2015,61,9,0,79,83
142363,5,3,2,3,185,153,0,0,0,1,0,2013,509,15,2,79,84
201517,8,3,2,3,321,220,0,0,0,0,0,2015,20,30,2,34,18
40159,40,3,1,2,142,176,0,0,0,0,0,2014,142,9,0,48,99
240027,10,2,1,2,88,176,0,0,0,1,0,2016,324,11,17,48,4
44622,5,3,1,2,80,80,0,0,0,1,1,2015,509,15,2,26,20
137306,15,1,1,1,149,176,0,0,1,0,0,2012,148,17,2,79,79
267950,10,3,1,2,120,281,0,0,0,1,1,2016,478,22,2,28,91
222283,5,2,1,1,62,48,0,0,0,1,0,2016,144,11,2,66,86
99990,0,2,0,1,60,60,0,0,0,0,0,2013,228,9,0,48,76
81450,8,3,1,2,145,136,0,0,0,0,0,2016,188,32,2,79,20
203977,11,3,1,3,273,125,0,0,0,0,0,2016,496,9,3,48,87
134471,30,4,3,2,313,176,0,0,0,0,0,2014,365,6,2,79,20
248255,4,3,2,1,96,143,0,0,0,1,1,2013,195,26,2,73,72
2335,0,3,2,2,174,112,0,0,0,1,0,2012,293,19,2,79,20
83104,11,3,1,2,145,90,0,0,0,0,0,2016,35,19,2,73,76
115100,10,2,0,2,120,176,0,0,0,0,0,2015,228,9,20,21,73
29005,20,3,1,2,280,128,0,0,0,0,0,2015,103,11,2,48,13
125602,5,3,1,2,260,160,1,0,0,1,0,2016,394,24,2,79,20
60134,8,3,1,2,182,261,0,0,0,0,0,2016,361,12,2,79,73
286651,0,3,3,3,345,325,0,0,0,1,1,2015,209,22,2,49,64
64994,15,3,1,2,125,72,0,0,0,0,0,2014,111,11,2,79,61
29202,4,2,2,2,128,94,1,0,1,1,0,2012,262,2,3,79,105
19254,0,3,1,2,138,250,0,0,0,0,0,2016,478,22,2,26,57
245038,5,3,1,2,150,150,0,0,0,0,0,2016,195,26,2,79,20
200927,18,2,2,1,87,176,0,0,0,1,1,2012,352,22,0,26,52
169470,8,3,2,2,188,176,0,0,0,0,0,2016,406,19,0,72,87
201886,5,3,2,3,200,200,0,0,1,1,1,2015,211,11,0,13,92
251647,5,2,1,1,60,60,0,0,0,1,1,2015,193,9,0,48,99
175219,0,2,1,2,194,194,0,0,0,0,0,2016,137,9,19,48,90
58756,3,3,2,2,182,119,0,0,0,0,0,2016,564,15,2,29,104
211236,8,3,2,3,277,218,0,0,0,0,0,2016,394,24,3,79,15
164516,8,3,0,2,132,150,0,0,0,0,0,2016,508,11,2,79,18
153480,3,3,2,2,90,176,0,0,0,0,1,2014,45,11,0,31,18
255632,10,3,1,2,200,140,0,0,0,0,0,2016,45,11,2,4,83
73219,8,3,1,1,91,68,0,0,0,1,0,2016,502,29,2,63,18
224071,5,2,0,1,53,65,0,0,0,1,1,2016,509,15,0,7,20
251907,5,3,2,3,280,189,0,0,0,1,1,2014,252,9,2,74,103
26130,10,3,2,2,120,176,1,1,1,1,1,2016,5,13,0,11,99
31895,5,3,2,3,210,156,0,0,0,1,1,2016,185,19,2,79,9
176819,0,3,2,2,193,210,0,0,0,1,0,2014,365,6,2,8,18
1279,5,3,2,2,179,181,0,0,0,1,1,2016,372,21,2,21,20
123667,0,3,2,2,160,220,0,0,1,1,1,2016,458,17,3,51,88
174404,5,3,3,3,373,225,0,0,0,1,1,2014,293,19,2,42,79
27753,1,2,0,2,100,56,0,0,0,0,0,2013,228,9,2,48,76
82519,5,3,3,2,265,176,0,0,0,0,0,2016,509,15,2,2,1
279918,20,4,3,2,200,201,0,0,0,1,1,2015,495,11,2,48,99
53220,0,3,2,2,185,140,0,0,0,0,0,2015,352,22,2,81,20
73456,8,3,2,3,290,176,0,0,0,0,0,2016,148,17,2,82,98
72112,2,2,2,3,167,176,0,0,0,0,0,2013,284,9,0,48,87
162541,0,3,2,3,285,240,0,0,0,0,0,2015,130,22,2,79,64
108549,20,2,1,1,53,53,0,0,0,0,0,2014,564,15,0,48,98
194788,20,4,2,2,240,229,0,0,0,1,1,2012,496,9,2,4,69
227969,0,3,2,3,140,90,0,0,1,1,1,2016,555,17,2,48,106
172311,20,4,1,2,395,248,0,0,0,0,0,2014,495,11,2,48,69
12089,8,3,3,4,316,350,1,1,1,1,1,2016,141,9,3,29,87
262439,8,4,1,4,173,320,0,0,0,0,0,2015,344,21,2,31,103
251317,0,3,2,3,220,289,0,0,0,0,0,2015,195,26,2,1,32
245881,25,2,2,2,150,250,0,0,0,1,1,2012,279,1,2,79,2
88644,5,2,1,1,78,78,0,0,0,0,0,2015,61,9,0,48,87
160215,5,3,2,2,200,119,0,0,0,1,1,2015,293,19,2,48,87
106921,3,3,2,2,154,158,0,0,0,0,1,2012,188,19,3,79,20
276373,20,2,0,2,130,75,0,0,0,1,1,2016,187,15,2,10,57
84770,5,3,2,2,100,100,0,0,0,0,0,2014,142,9,0,79,93
167930,5,3,2,1,110,130,0,0,0,1,1,2016,145,11,2,82,76
192160,5,3,1,1,60,60,0,0,0,1,1,2016,130,22,2,6,98
155832,40,4,2,3,340,357,0,0,0,0,0,2012,21,9,2,48,84
181725,15,3,1,2,127,70,0,0,0,0,0,2014,252,9,3,79,74
18599,10,3,2,2,147,147,0,0,0,0,0,2014,193,9,2,76,33
131233,0,2,2,1,80,134,0,0,0,0,0,2016,430,23,2,79,73
37453,11,3,2,2,339,176,0,0,0,0,0,2013,130,22,2,79,106
164034,40,4,3,2,171,192,0,0,0,1,0,2013,303,11,2,43,18
133431,20,3,2,2,190,120,0,0,0,1,1,2016,45,11,2,38,24
212982,5,3,1,2,110,176,0,0,0,0,0,2014,394,24,0,7,15
155471,8,3,1,3,380,176,0,0,0,0,0,2016,20,30,2,79,87
99011,4,3,2,2,140,161,0,0,0,1,0,2016,130,22,3,79,97
230358,8,1,1,1,64,64,0,0,0,0,1,2014,21,9,0,51,105
49535,1,3,3,3,140,180,0,0,0,1,1,2012,352,22,2,79,18
259905,10,2,0,2,40,40,0,0,0,0,0,2016,61,9,15,48,105
107234,20,4,2,3,184,190,0,0,0,1,1,2015,187,15,2,53,20
12091,0,3,2,3,137,128,0,0,0,0,1,2014,166,22,2,79,87
235816,2,3,2,4,293,214,0,0,0,1,1,2015,372,21,3,3,20
53734,4,2,1,1,80,80,0,0,0,1,1,2016,496,9,0,75,50
159240,5,3,1,2,220,152,0,0,0,0,0,2015,303,11,2,82,57
276289,20,3,1,2,200,150,0,0,0,1,1,2016,303,11,2,21,2
12172,5,3,1,3,430,176,0,0,0,0,0,2014,211,11,2,43,24
203831,2,3,1,3,173,415,0,0,0,0,0,2012,21,9,3,79,87
131130,0,2,0,2,173,250,0,0,0,1,0,2013,483,11,19,79,39
143244,10,2,0,2,70,176,0,0,0,0,0,2013,299,31,2,10,52
122577,5,3,2,2,167,119,0,0,1,0,0,2016,274,25,2,48,79
9166,0,2,2,1,50,90,0,0,0,1,0,2013,490,14,2,10,88
62516,0,3,2,2,162,100,0,0,0,0,0,2016,492,15,3,79,20
181857,20,3,2,3,240,180,0,0,0,0,0,2016,21,9,3,79,53
153295,35,2,1,1,49,176,0,0,0,0,0,2013,45,11,0,48,30
42240,35,4,3,3,380,290,0,0,0,1,0,2013,211,11,2,74,0
247708,8,3,0,4,310,252,0,0,0,0,0,2014,352,22,2,79,106
27239,20,3,1,3,170,170,0,0,0,1,1,2015,142,9,0,48,87
247746,1,3,2,4,360,220,0,0,0,1,1,2016,293,19,2,79,20
219655,20,3,1,1,67,176,0,0,0,0,0,2014,56,9,0,48,99
54312,0,2,1,1,59,176,0,0,0,1,0,2014,205,11,0,7,30
45388,1,4,2,2,173,300,0,0,0,0,0,2015,352,22,2,79,79
122532,20,2,0,1,57,47,0,0,0,1,1,2014,193,9,0,48,99
127934,20,2,0,1,380,380,0,0,0,0,1,2015,61,9,0,48,51
26189,1,2,0,2,41,41,0,0,0,1,1,2015,352,22,15,51,99
60440,5,3,1,3,300,176,0,0,1,0,0,2016,5,13,2,26,60
30899,1,3,3,2,177,177,0,0,0,1,0,2016,145,11,2,48,79
181430,10,3,3,2,200,404,0,0,0,1,1,2015,352,22,2,48,73
173601,5,1,1,1,44,44,0,0,0,0,0,2016,337,23,11,59,77
148446,5,3,1,2,147,202,0,0,0,1,1,2016,145,11,2,48,69
161389,0,2,0,1,173,104,0,0,0,0,0,2012,119,27,2,48,69
5122,0,4,2,4,250,160,0,0,0,0,0,2012,75,23,2,73,18
205905,15,3,1,2,224,180,0,0,0,1,1,2013,496,9,3,61,79
176099,0,3,2,2,205,162,0,0,0,0,0,2014,20,30,2,26,20
130678,27,3,1,4,247,162,0,0,0,0,0,2015,293,19,2,73,72
253171,8,3,1,2,200,78,0,0,0,0,0,2016,356,28,2,79,69
21445,10,3,3,3,430,176,0,0,0,1,1,2015,45,11,2,21,45
59349,21,4,3,3,188,130,0,0,0,0,0,2015,21,9,3,79,13
139159,0,3,2,3,190,170,0,0,0,1,1,2013,352,22,3,35,56
70344,0,5,3,3,205,220,0,0,0,0,0,2013,299,31,2,18,79
111052,5,3,2,2,95,148,0,0,0,1,1,2016,495,11,2,48,2
228433,30,2,1,1,74,176,0,0,0,0,0,2015,284,9,0,79,55
23007,10,3,2,1,122,80,0,0,0,0,0,2014,495,11,2,79,2
249561,8,2,0,2,173,170,0,0,0,0,1,2016,75,23,19,4,99
234309,20,2,1,1,56,67,0,0,0,1,1,2016,145,11,0,48,76
78296,20,3,2,2,210,210,0,0,0,1,1,2015,303,11,2,73,103
48096,20,2,1,1,196,167,0,0,0,0,0,2016,508,11,2,74,73
207808,27,2,1,1,42,176,0,0,0,1,1,2013,284,9,0,48,99
123707,5,3,2,2,140,140,0,0,0,0,0,2016,564,15,3,53,52
181712,10,2,1,1,50,50,0,0,0,1,1,2016,75,23,0,77,57
49291,0,2,0,2,173,20,0,0,0,0,0,2012,299,31,2,79,79
202724,8,2,0,2,173,192,0,0,0,1,1,2016,564,15,19,18,72
11941,30,2,1,1,79,114,0,0,0,0,0,2015,45,11,2,79,69
224422,5,3,2,2,104,144,0,0,0,0,0,2015,509,15,2,48,20
109579,0,2,0,2,173,206,0,0,0,1,0,2014,394,24,19,48,69
12707,1,3,1,4,186,176,1,1,1,0,1,2016,5,13,0,76,99
255702,5,3,1,4,340,150,0,0,0,0,0,2015,394,24,2,48,104
97902,0,3,2,4,373,400,0,0,0,0,0,2015,278,11,3,73,103
53962,25,5,3,2,250,230,0,0,0,1,1,2014,137,9,2,74,74
180309,3,3,3,3,280,176,1,0,1,1,1,2012,211,11,0,48,87
196400,2,6,1,2,275,400,0,0,0,0,0,2012,254,2,0,48,100
165722,5,2,2,2,173,50,0,0,0,0,0,2016,352,22,11,40,69
138724,8,2,0,2,84,300,0,0,0,1,0,2016,500,15,19,79,71
43369,8,1,1,1,59,59,1,0,1,0,1,2014,63,30,0,82,87
245920,9,3,2,2,102,128,0,0,0,1,1,2012,248,5,2,1,79
263565,26,3,1,4,351,210,0,0,0,0,0,2016,515,14,2,79,7
141996,0,2,2,2,160,176,1,0,0,0,1,2016,284,9,0,19,55
58567,35,2,3,1,173,78,0,0,0,0,0,2012,227,9,11,48,99
92020,0,2,1,2,63,176,0,1,0,1,1,2014,284,9,0,79,102
117753,0,2,2,2,268,268,0,0,0,0,0,2016,166,22,0,79,99
53058,0,3,2,2,275,176,0,0,0,1,1,2014,344,21,2,61,18
285282,5,3,1,3,253,176,1,0,0,1,1,2015,45,11,2,48,79
42190,0,3,2,2,157,116,0,0,0,0,0,2016,564,15,2,79,102
278891,1,2,1,1,67,107,0,0,0,1,1,2013,538,7,2,79,20
109995,4,3,2,2,180,180,0,0,0,1,1,2016,294,16,0,42,64
294641,5,3,3,2,115,115,0,0,0,1,1,2016,61,9,0,62,87
116204,5,3,1,2,139,119,0,0,0,1,1,2016,326,14,2,27,18
80063,3,2,1,2,173,91,0,0,0,0,0,2014,496,9,0,19,13
247920,0,3,2,2,144,176,0,0,0,0,0,2016,394,24,0,79,69
262513,6,2,1,1,74,119,0,0,0,0,0,2016,195,26,2,79,18
31661,0,3,2,2,160,190,0,1,1,1,0,2015,352,22,2,79,102
123681,1,2,2,2,105,176,0,0,0,0,1,2015,61,9,0,48,52
228913,15,3,1,2,125,72,0,0,0,1,1,2013,205,11,2,10,73
90434,3,3,2,1,94,150,0,0,0,0,1,2016,487,1,2,48,73
171052,15,3,0,1,120,118,0,0,0,1,1,2013,145,11,2,73,61
8198,0,3,3,3,350,270,0,1,0,1,1,2014,303,11,2,70,24
67956,30,3,1,2,281,176,0,0,1,0,0,2016,422,19,2,79,18
179839,22,2,2,1,58,105,0,0,0,0,0,2015,145,11,2,79,69
85911,4,3,2,3,210,210,0,0,0,0,0,2014,211,11,0,73,106
29296,5,1,1,1,50,200,0,0,0,1,1,2016,404,20,2,79,2
595,10,3,2,2,180,176,0,0,0,0,0,2016,303,11,2,48,58
256348,8,4,2,2,120,176,0,1,0,0,0,2013,145,11,2,79,73
239650,3,1,1,1,65,176,0,0,0,0,0,2013,148,17,0,48,87
40793,5,3,3,3,390,176,1,0,1,1,1,2015,141,9,0,79,55
281279,5,2,0,2,80,192,0,0,0,1,1,2014,103,11,2,48,69
224631,20,8,1,3,300,176,0,0,0,0,0,2016,148,17,4,10,99
155254,6,2,1,2,86,128,0,0,0,1,1,2014,142,9,0,19,99
255788,0,2,0,2,173,302,0,0,0,0,0,2013,100,5,11,48,65
92190,0,2,1,1,60,68,0,0,0,1,1,2016,533,30,2,49,102
18793,1,3,2,3,173,220,0,0,0,0,1,2015,61,9,8,64,99
225933,8,3,2,3,195,149,0,0,0,0,0,2015,564,15,3,1,23
25606,5,3,1,1,82,100,0,0,0,0,0,2016,148,17,2,53,73
65390,4,3,2,2,330,245,0,0,0,1,1,2015,544,30,2,38,106
159397,20,2,1,1,57,57,0,0,0,1,1,2015,137,9,0,48,74
82499,8,3,3,1,222,270,0,0,0,0,0,2015,496,9,3,31,87
248335,18,2,1,1,50,50,0,0,0,1,1,2013,162,11,0,48,99
57743,20,4,0,1,132,156,0,0,0,1,0,2016,293,19,2,10,73
42490,8,2,0,2,173,120,0,0,0,0,0,2016,293,19,19,26,99
67131,0,3,1,2,113,128,0,0,0,0,0,2013,274,25,0,79,77
298249,8,3,2,2,150,176,0,0,0,0,0,2014,293,19,0,79,34
21938,8,3,2,3,150,100,0,0,0,0,0,2016,394,24,2,79,20
134436,1,2,1,3,100,100,0,0,0,0,0,2016,487,1,2,79,94
77617,8,2,0,1,48,176,0,0,0,1,1,2012,284,9,0,79,53
30646,0,3,2,2,210,164,0,0,0,0,0,2016,344,21,2,79,69
148792,0,2,0,2,75,176,0,0,0,1,1,2013,56,9,0,79,7
164731,14,3,3,2,224,260,0,1,0,1,0,2013,303,11,2,79,61
264688,35,3,0,3,215,200,0,0,0,0,0,2016,293,19,2,79,20
42951,0,2,2,2,91,91,0,0,0,0,0,2016,61,9,0,48,105
78909,10,2,1,1,110,110,0,0,0,0,0,2015,61,9,0,48,57
91875,8,3,1,3,121,132,0,0,0,0,0,2016,293,19,2,79,62
63363,8,3,2,2,140,176,0,0,0,0,0,2014,63,30,0,76,106
45249,8,2,1,1,67,176,0,0,0,1,1,2014,56,9,0,63,99
124553,5,3,2,2,217,176,0,0,0,1,0,2012,511,6,2,26,15
75525,8,3,2,2,105,176,0,0,0,0,0,2015,45,11,0,33,74
198043,1,2,2,2,106,176,0,0,0,1,0,2012,142,9,0,79,57
98522,1,3,2,3,218,218,0,0,0,0,0,2015,211,11,0,48,32
72212,0,2,2,2,130,130,0,0,0,0,0,2016,352,22,0,79,106
216020,0,2,0,1,100,219,0,0,0,1,0,2016,508,11,2,19,32
167272,8,3,3,3,275,435,0,0,0,0,0,2015,299,31,2,48,20
140107,2,3,2,2,306,425,0,0,0,1,1,2016,365,6,2,1,106
183780,8,3,2,3,332,306,0,0,0,0,0,2016,352,22,2,79,54
208120,8,2,1,2,332,176,0,0,0,0,0,2016,437,28,19,18,64
74102,3,3,1,4,225,177,1,0,1,1,0,2016,521,4,2,79,103
16617,0,3,2,2,135,140,0,0,0,0,0,2013,262,2,2,65,98
103950,5,2,1,1,60,176,0,0,0,1,1,2014,517,11,2,48,98
173505,5,4,3,4,218,200,0,0,0,0,0,2015,564,15,2,79,20
140666,20,2,1,1,54,54,0,0,0,1,1,2016,564,15,0,48,62
222664,16,2,2,2,104,114,0,0,0,0,0,2012,45,11,2,79,18
94288,8,2,1,2,173,278,0,0,0,0,0,2016,352,22,19,48,106
44314,5,3,2,2,135,99,0,0,0,1,1,2015,130,22,2,26,87
193414,10,2,0,2,90,95,0,0,0,0,0,2016,187,15,2,79,35
219002,8,2,0,2,38,176,0,0,0,0,0,2016,394,24,11,40,69
77166,0,2,2,2,120,176,1,0,1,1,1,2013,142,9,0,48,106
216844,49,4,3,4,302,360,0,0,0,1,1,2014,496,9,2,48,5
187549,5,2,1,2,100,176,0,0,0,1,1,2014,45,11,0,48,106
258528,10,3,2,3,241,126,0,0,0,0,0,2015,293,19,2,79,106
235084,5,3,2,2,159,120,0,0,1,1,1,2016,130,22,2,79,87
283534,10,1,1,1,36,176,0,0,0,0,0,2016,61,9,0,21,99
119484,5,2,2,2,100,176,0,0,0,1,1,2016,45,11,0,48,5
102097,0,3,2,2,180,105,0,0,0,1,1,2014,63,30,2,49,79
279130,0,3,1,3,140,140,0,0,0,0,0,2016,284,9,2,70,7
159286,8,3,2,3,220,176,0,0,0,0,0,2016,211,11,0,27,52
140816,8,3,3,3,300,176,0,0,0,0,0,2016,148,17,2,82,36
241110,7,3,2,1,95,128,0,0,0,1,1,2012,356,28,2,48,20
156506,0,3,2,3,250,125,0,1,0,0,0,2014,496,9,2,17,7
152115,10,2,1,2,128,212,0,0,0,0,0,2016,299,31,2,48,84
140781,0,3,2,2,110,110,0,0,0,0,1,2016,45,11,0,22,76
291539,4,3,2,2,100,176,0,0,0,0,0,2016,284,9,0,79,106
243175,0,2,1,2,85,176,0,0,0,1,1,2014,61,9,0,45,10
87559,0,3,3,4,384,210,0,0,0,1,1,2016,406,19,2,42,32
